x,y,z,aCT_REM_nT,std_dev
656729,292647,0.01,-2.498050539,0.1
656729,299147,0.01,3.702769902,0.1
656729,305647,0.01,5.236079235,0.1
656729,312147,0.01,0.376571673,0.1
656729,318647,0.01,-5.964994726,0.1
656729,325147,0.01,-11.30600876,0.1
663229,110647,0.01,35.89831229,0.1
663229,117147,0.01,35.42857993,0.1
663229,123647,0.01,34.13113217,0.1
663229,130147,0.01,31.62226135,0.1
663229,136647,0.01,26.79418122,0.1
663229,143147,0.01,22.09179466,0.1
663229,149647,0.01,23.08096455,0.1
663229,156147,0.01,23.8553829,0.1
663229,162647,0.01,22.66760704,0.1
663229,169147,0.01,20.76939397,0.1
663229,175647,0.01,16.4920188,0.1
663229,182147,0.01,13.12287898,0.1
663229,188647,0.01,11.52589072,0.1
663229,195147,0.01,9.42387669,0.1
663229,201647,0.01,7.009952423,0.1
663229,208147,0.01,3.598350272,0.1
663229,214647,0.01,-1.654523321,0.1
663229,221147,0.01,-7.4620568,0.1
663229,227647,0.01,-13.73838045,0.1
663229,234147,0.01,-19.11493385,0.1
663229,240647,0.01,-22.89742853,0.1
663229,247147,0.01,-22.50726833,0.1
663229,253647,0.01,-17.50670543,0.1
663229,260147,0.01,-12.9568866,0.1
663229,266647,0.01,-9.904200493,0.1
663229,273147,0.01,-9.523436214,0.1
663229,279647,0.01,-9.743695879,0.1
663229,286147,0.01,-7.31078062,0.1
663229,292647,0.01,-2.259312069,0.1
663229,299147,0.01,5.404817102,0.1
663229,305647,0.01,8.094362451,0.1
663229,312147,0.01,3.171640665,0.1
663229,318647,0.01,-3.870883545,0.1
663229,325147,0.01,-10.53645654,0.1
669729,110647,0.01,36.26793473,0.1
669729,117147,0.01,34.78726134,0.1
669729,123647,0.01,33.26558202,0.1
669729,130147,0.01,31.02323826,0.1
669729,136647,0.01,25.54222023,0.1
669729,143147,0.01,19.86177026,0.1
669729,149647,0.01,19.35164397,0.1
669729,156147,0.01,19.52010498,0.1
669729,162647,0.01,19.5419159,0.1
669729,169147,0.01,19.24103298,0.1
669729,175647,0.01,16.72744413,0.1
669729,182147,0.01,14.9839429,0.1
669729,188647,0.01,14.36354247,0.1
669729,195147,0.01,12.62149212,0.1
669729,201647,0.01,10.77964387,0.1
669729,208147,0.01,7.54384943,0.1
669729,214647,0.01,2.545390064,0.1
669729,221147,0.01,-3.57017344,0.1
669729,227647,0.01,-11.46852035,0.1
669729,234147,0.01,-19.7157965,0.1
669729,240647,0.01,-26.38863159,0.1
669729,247147,0.01,-26.45360269,0.1
669729,253647,0.01,-20.4762899,0.1
669729,260147,0.01,-15.59282365,0.1
669729,266647,0.01,-12.62430214,0.1
669729,273147,0.01,-10.66151786,0.1
669729,279647,0.01,-8.764041995,0.1
669729,286147,0.01,-5.105954635,0.1
669729,292647,0.01,0.181549937,0.1
669729,299147,0.01,6.295987084,0.1
669729,305647,0.01,8.498236384,0.1
669729,312147,0.01,4.789617761,0.1
669729,318647,0.01,-2.549818846,0.1
669729,325147,0.01,-10.50072426,0.1
676229,110647,0.01,35.44540261,0.1
676229,117147,0.01,32.15102486,0.1
676229,123647,0.01,29.4625731,0.1
676229,130147,0.01,26.41176455,0.1
676229,136647,0.01,22.00611588,0.1
676229,143147,0.01,17.58514559,0.1
676229,149647,0.01,15.97761742,0.1
676229,156147,0.01,15.69610339,0.1
676229,162647,0.01,15.35537418,0.1
676229,169147,0.01,16.17028182,0.1
676229,175647,0.01,16.28226973,0.1
676229,182147,0.01,16.36836858,0.1
676229,188647,0.01,16.24626043,0.1
676229,195147,0.01,15.43745793,0.1
676229,201647,0.01,14.38700411,0.1
676229,208147,0.01,11.80227257,0.1
676229,214647,0.01,7.565591725,0.1
676229,221147,0.01,1.558628763,0.1
676229,227647,0.01,-7.330457763,0.1
676229,234147,0.01,-17.45950085,0.1
676229,240647,0.01,-27.31612619,0.1
676229,247147,0.01,-28.23477794,0.1
676229,253647,0.01,-22.51916854,0.1
676229,260147,0.01,-18.01574217,0.1
676229,266647,0.01,-14.93708648,0.1
676229,273147,0.01,-10.94608297,0.1
676229,279647,0.01,-6.977141655,0.1
676229,286147,0.01,-2.70894932,0.1
676229,292647,0.01,2.51998616,0.1
676229,299147,0.01,6.651190001,0.1
676229,305647,0.01,8.121174236,0.1
676229,312147,0.01,5.683374852,0.1
676229,318647,0.01,-1.179741631,0.1
676229,325147,0.01,-10.43901387,0.1
682729,110647,0.01,32.92079729,0.1
682729,117147,0.01,27.79988188,0.1
682729,123647,0.01,23.81494194,0.1
682729,130147,0.01,19.70995723,0.1
682729,136647,0.01,16.55661566,0.1
682729,143147,0.01,13.28204754,0.1
682729,149647,0.01,12.11303161,0.1
682729,156147,0.01,11.26163089,0.1
682729,162647,0.01,11.00696922,0.1
682729,169147,0.01,12.71349028,0.1
682729,175647,0.01,14.94181915,0.1
682729,182147,0.01,16.60784566,0.1
682729,188647,0.01,17.33260929,0.1
682729,195147,0.01,17.20206623,0.1
682729,201647,0.01,17.10164139,0.1
682729,208147,0.01,15.87621564,0.1
682729,214647,0.01,12.84651428,0.1
682729,221147,0.01,6.804343157,0.1
682729,227647,0.01,-3.205590139,0.1
682729,234147,0.01,-14.29582136,0.1
682729,240647,0.01,-23.78831352,0.1
682729,247147,0.01,-25.82335608,0.1
682729,253647,0.01,-21.53885397,0.1
682729,260147,0.01,-18.66164047,0.1
682729,266647,0.01,-15.86182783,0.1
682729,273147,0.01,-11.03217028,0.1
682729,279647,0.01,-6.663547234,0.1
682729,286147,0.01,-2.17976121,0.1
682729,292647,0.01,2.596128785,0.1
682729,299147,0.01,6.101882416,0.1
682729,305647,0.01,7.260090917,0.1
682729,312147,0.01,4.988288914,0.1
682729,318647,0.01,-1.071732426,0.1
682729,325147,0.01,-10.04720365,0.1
689229,110647,0.01,28.24985647,0.1
689229,117147,0.01,21.86360507,0.1
689229,123647,0.01,16.51334645,0.1
689229,130147,0.01,11.95024411,0.1
689229,136647,0.01,10.01191923,0.1
689229,143147,0.01,7.493943683,0.1
689229,149647,0.01,6.781957382,0.1
689229,156147,0.01,6.386078276,0.1
689229,162647,0.01,7.282105287,0.1
689229,169147,0.01,9.95585511,0.1
689229,175647,0.01,12.75723613,0.1
689229,182147,0.01,15.81513702,0.1
689229,188647,0.01,17.0227944,0.1
689229,195147,0.01,17.84176264,0.1
689229,201647,0.01,18.71445415,0.1
689229,208147,0.01,18.87355674,0.1
689229,214647,0.01,17.48460422,0.1
689229,221147,0.01,11.99901837,0.1
689229,227647,0.01,0.950747561,0.1
689229,234147,0.01,-10.05502204,0.1
689229,240647,0.01,-16.53735989,0.1
689229,247147,0.01,-19.27187018,0.1
689229,253647,0.01,-18.71721827,0.1
689229,260147,0.01,-17.65750946,0.1
689229,266647,0.01,-15.35378385,0.1
689229,273147,0.01,-11.20628002,0.1
689229,279647,0.01,-7.03420466,0.1
689229,286147,0.01,-2.630675523,0.1
689229,292647,0.01,0.890691838,0.1
689229,299147,0.01,3.523736557,0.1
689229,305647,0.01,4.193689335,0.1
689229,312147,0.01,2.109324955,0.1
689229,318647,0.01,-3.131689598,0.1
689229,325147,0.01,-9.779611029,0.1
695729,110647,0.01,21.3471844,0.1
695729,117147,0.01,13.9536631,0.1
695729,123647,0.01,7.132309604,0.1
695729,130147,0.01,2.7397309,0.1
695729,136647,0.01,1.749778707,0.1
695729,143147,0.01,0.35366916,0.1
695729,149647,0.01,1.453359982,0.1
695729,156147,0.01,2.386414566,0.1
695729,162647,0.01,4.402286157,0.1
695729,169147,0.01,7.744998778,0.1
695729,175647,0.01,10.54339626,0.1
695729,182147,0.01,14.55347256,0.1
695729,188647,0.01,16.0774114,0.1
695729,195147,0.01,17.35221434,0.1
695729,201647,0.01,19.30365167,0.1
695729,208147,0.01,20.40759042,0.1
695729,214647,0.01,20.87690447,0.1
695729,221147,0.01,17.38612494,0.1
695729,227647,0.01,7.683034528,0.1
695729,234147,0.01,-3.002645994,0.1
695729,240647,0.01,-9.306637438,0.1
695729,247147,0.01,-13.68027289,0.1
695729,253647,0.01,-15.29032209,0.1
695729,260147,0.01,-15.04379546,0.1
695729,266647,0.01,-13.79133911,0.1
695729,273147,0.01,-11.09671309,0.1
695729,279647,0.01,-7.825225273,0.1
695729,286147,0.01,-3.898667147,0.1
695729,292647,0.01,-1.526560412,0.1
695729,299147,0.01,-0.45405215,0.1
695729,305647,0.01,0.153128597,0.1
695729,312147,0.01,-2.032081423,0.1
695729,318647,0.01,-6.214086097,0.1
695729,325147,0.01,-9.891260806,0.1
702229,110647,0.01,12.50750974,0.1
702229,117147,0.01,3.718578851,0.1
702229,123647,0.01,-4.005353145,0.1
702229,130147,0.01,-8.406462946,0.1
702229,136647,0.01,-8.592078846,0.1
702229,143147,0.01,-6.881827085,0.1
702229,149647,0.01,-3.925250802,0.1
702229,156147,0.01,-1.260327657,0.1
702229,162647,0.01,2.827842838,0.1
702229,169147,0.01,6.34261019,0.1
702229,175647,0.01,9.107004343,0.1
702229,182147,0.01,13.17524522,0.1
702229,188647,0.01,15.25113162,0.1
702229,195147,0.01,16.8921391,0.1
702229,201647,0.01,20.27412449,0.1
702229,208147,0.01,23.14423242,0.1
702229,214647,0.01,24.72915969,0.1
702229,221147,0.01,22.52902352,0.1
702229,227647,0.01,13.5146482,0.1
702229,234147,0.01,3.628307728,0.1
702229,240647,0.01,-3.354097177,0.1
702229,247147,0.01,-8.474745513,0.1
702229,253647,0.01,-11.15854354,0.1
702229,260147,0.01,-11.98894996,0.1
702229,266647,0.01,-12.05034884,0.1
702229,273147,0.01,-10.71014883,0.1
702229,279647,0.01,-8.203761668,0.1
702229,286147,0.01,-6.74014984,0.1
702229,292647,0.01,-5.63793153,0.1
702229,299147,0.01,-3.941532422,0.1
702229,305647,0.01,-4.100878382,0.1
702229,312147,0.01,-6.134343916,0.1
702229,318647,0.01,-8.38890064,0.1
702229,325147,0.01,-10.50419643,0.1
708729,110647,0.01,0.879945731,0.1
708729,117147,0.01,-10.62360467,0.1
708729,123647,0.01,-16.73564711,0.1
708729,130147,0.01,-18.59911745,0.1
708729,136647,0.01,-18.2968733,0.1
708729,143147,0.01,-14.83860271,0.1
708729,149647,0.01,-9.99187793,0.1
708729,156147,0.01,-4.584799624,0.1
708729,162647,0.01,1.404021432,0.1
708729,169147,0.01,6.415382944,0.1
708729,175647,0.01,10.10686979,0.1
708729,182147,0.01,12.87387686,0.1
708729,188647,0.01,14.99637659,0.1
708729,195147,0.01,17.43019302,0.1
708729,201647,0.01,22.34702566,0.1
708729,208147,0.01,27.53634753,0.1
708729,214647,0.01,28.69970388,0.1
708729,221147,0.01,25.67989031,0.1
708729,227647,0.01,18.23625673,0.1
708729,234147,0.01,9.312878,0.1
708729,240647,0.01,1.738517568,0.1
708729,247147,0.01,-3.23871423,0.1
708729,253647,0.01,-7.247374683,0.1
708729,260147,0.01,-9.930045533,0.1
708729,266647,0.01,-10.52559638,0.1
708729,273147,0.01,-9.914113505,0.1
708729,279647,0.01,-9.070237976,0.1
708729,286147,0.01,-10.30875682,0.1
708729,292647,0.01,-9.735743661,0.1
708729,299147,0.01,-7.097410105,0.1
708729,305647,0.01,-8.208215736,0.1
708729,312147,0.01,-9.297273656,0.1
708729,318647,0.01,-10.09410324,0.1
708729,325147,0.01,-10.93394867,0.1
715229,110647,0.01,-10.49383092,0.1
715229,117147,0.01,-25.5516321,0.1
715229,123647,0.01,-30.20575506,0.1
715229,130147,0.01,-29.06369905,0.1
715229,136647,0.01,-26.57710743,0.1
715229,143147,0.01,-21.67523508,0.1
715229,149647,0.01,-15.92170094,0.1
715229,156147,0.01,-8.066828493,0.1
715229,162647,0.01,-0.755954509,0.1
715229,169147,0.01,6.883612751,0.1
715229,175647,0.01,12.3294583,0.1
715229,182147,0.01,15.05436898,0.1
715229,188647,0.01,17.12662923,0.1
715229,195147,0.01,19.78325358,0.1
715229,201647,0.01,25.23255884,0.1
715229,208147,0.01,30.60177737,0.1
715229,214647,0.01,31.20920589,0.1
715229,221147,0.01,28.45691952,0.1
715229,227647,0.01,22.60339676,0.1
715229,234147,0.01,14.98642571,0.1
715229,240647,0.01,7.29205949,0.1
715229,247147,0.01,1.696737191,0.1
715229,253647,0.01,-3.273187748,0.1
715229,260147,0.01,-8.271196208,0.1
715229,266647,0.01,-9.313430383,0.1
715229,273147,0.01,-11.17494613,0.1
715229,279647,0.01,-13.38802387,0.1
715229,286147,0.01,-14.34735029,0.1
715229,292647,0.01,-12.60978524,0.1
715229,299147,0.01,-10.14616648,0.1
715229,305647,0.01,-10.0511529,0.1
715229,312147,0.01,-10.97941922,0.1
715229,318647,0.01,-11.67466787,0.1
715229,325147,0.01,-11.59062216,0.1
721729,110647,0.01,-19.19644722,0.1
721729,117147,0.01,-37.42550975,0.1
721729,123647,0.01,-41.12275732,0.1
721729,130147,0.01,-38.53746565,0.1
721729,136647,0.01,-33.95022125,0.1
721729,143147,0.01,-27.67735202,0.1
721729,149647,0.01,-20.58265096,0.1
721729,156147,0.01,-10.8427147,0.1
721729,162647,0.01,-2.1181485,0.1
721729,169147,0.01,6.974702949,0.1
721729,175647,0.01,14.02488315,0.1
721729,182147,0.01,18.14375918,0.1
721729,188647,0.01,20.95565662,0.1
721729,195147,0.01,23.59454733,0.1
721729,201647,0.01,28.54462477,0.1
721729,208147,0.01,32.3647652,0.1
721729,214647,0.01,33.03702134,0.1
721729,221147,0.01,31.16406688,0.1
721729,227647,0.01,26.69782865,0.1
721729,234147,0.01,20.40009225,0.1
721729,240647,0.01,14.18057223,0.1
721729,247147,0.01,7.290686412,0.1
721729,253647,0.01,-0.117859289,0.1
721729,260147,0.01,-6.845782093,0.1
721729,266647,0.01,-10.70532782,0.1
721729,273147,0.01,-14.56858461,0.1
721729,279647,0.01,-17.17626078,0.1
721729,286147,0.01,-17.93138812,0.1
721729,292647,0.01,-14.82083481,0.1
721729,299147,0.01,-11.78081753,0.1
721729,305647,0.01,-10.75086476,0.1
721729,312147,0.01,-11.49352751,0.1
721729,318647,0.01,-12.54121297,0.1
721729,325147,0.01,-12.71522462,0.1
728229,110647,0.01,-22.64231463,0.1
728229,117147,0.01,-41.88666142,0.1
728229,123647,0.01,-47.21524703,0.1
728229,130147,0.01,-44.83953632,0.1
728229,136647,0.01,-39.5388596,0.1
728229,143147,0.01,-32.66028659,0.1
728229,149647,0.01,-24.76751813,0.1
728229,156147,0.01,-14.19289786,0.1
728229,162647,0.01,-3.409462709,0.1
728229,169147,0.01,7.368226668,0.1
728229,175647,0.01,15.57303058,0.1
728229,182147,0.01,20.09249543,0.1
728229,188647,0.01,24.09599086,0.1
728229,195147,0.01,27.56109153,0.1
728229,201647,0.01,31.85553733,0.1
728229,208147,0.01,34.40850838,0.1
728229,214647,0.01,35.30690399,0.1
728229,221147,0.01,34.08453408,0.1
728229,227647,0.01,30.899036,0.1
728229,234147,0.01,25.87626743,0.1
728229,240647,0.01,19.17455303,0.1
728229,247147,0.01,10.86742167,0.1
728229,253647,0.01,1.883660386,0.1
728229,260147,0.01,-5.332984462,0.1
728229,266647,0.01,-11.55526268,0.1
728229,273147,0.01,-17.11068707,0.1
728229,279647,0.01,-20.84418772,0.1
728229,286147,0.01,-20.14912051,0.1
728229,292647,0.01,-16.43019159,0.1
728229,299147,0.01,-13.07834828,0.1
728229,305647,0.01,-10.56823459,0.1
728229,312147,0.01,-10.3093024,0.1
728229,318647,0.01,-12.02587384,0.1
728229,325147,0.01,-13.09039707,0.1
734729,110647,0.01,-22.43185841,0.1
734729,117147,0.01,-41.86456526,0.1
734729,123647,0.01,-47.88229735,0.1
734729,130147,0.01,-46.15773649,0.1
734729,136647,0.01,-41.54697446,0.1
734729,143147,0.01,-35.35149618,0.1
734729,149647,0.01,-27.35980298,0.1
734729,156147,0.01,-17.56658335,0.1
734729,162647,0.01,-6.588435134,0.1
734729,169147,0.01,6.429826313,0.1
734729,175647,0.01,16.28255533,0.1
734729,182147,0.01,21.42993091,0.1
734729,188647,0.01,26.414181,0.1
734729,195147,0.01,29.57205949,0.1
734729,201647,0.01,34.05170943,0.1
734729,208147,0.01,36.80046358,0.1
734729,214647,0.01,37.95901318,0.1
734729,221147,0.01,37.32315119,0.1
734729,227647,0.01,34.60652174,0.1
734729,234147,0.01,30.42335581,0.1
734729,240647,0.01,22.22386801,0.1
734729,247147,0.01,13.42435915,0.1
734729,253647,0.01,5.598868037,0.1
734729,260147,0.01,-3.383146848,0.1
734729,266647,0.01,-11.71790919,0.1
734729,273147,0.01,-19.55633496,0.1
734729,279647,0.01,-24.54757156,0.1
734729,286147,0.01,-22.59112976,0.1
734729,292647,0.01,-19.09792984,0.1
734729,299147,0.01,-14.13808594,0.1
734729,305647,0.01,-8.951165242,0.1
734729,312147,0.01,-6.634307794,0.1
734729,318647,0.01,-8.594605052,0.1
734729,325147,0.01,-11.95024823,0.1
741229,110647,0.01,-18.69985247,0.1
741229,117147,0.01,-38.86318173,0.1
